DATE,LAT,LONG,HUMANNAME,COUNT,GOLDSTEIN,SAMPLEURL
20130925,33.5,36.3,"Damascus, Dimashq, Syria",44,-1.165909090909091,"http://www.huffingtonpost.com/stacie-nevadomski-berdan/helping-syrian-scholars-and-students_b_3983490.html"
20150918,33.5,36.3,"Damascus, Dimashq, Syria",44,2.640909090909091,"http://www.gantdaily.com/2015/09/18/syrian-civil-war-fast-facts/"
20150807,33.5,36.3,"Damascus, Dimashq, Syria",44,-1.5159090909090909,"http://www.darkpolitricks.com/2015/08/us-says-assad-is-root-of-all-evil-after-first-drone-strikes-launch-from-turkey/"
20131009,33.5,36.3,"Damascus, Dimashq, Syria",44,-0.6363636363636366,"http://www.globalpost.com/dispatch/news/afp/131009/chemical-watchdog-chief-give-rare-syria-update"
20131216,36.2028,37.1586,"Aleppo, ?alab, Syria",43,-5.902325581395348,"http://www.dailystar.com.lb/News/Middle-East/2013/Dec-16/241299-us-accuses-syria-regime-and-rebels-of-blocking-aid.ashx"
20150909,33.5,36.3,"Damascus, Dimashq, Syria",43,-0.027906976744186112,"http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11510470"
20130801,33.5,36.3,"Damascus, Dimashq, Syria",43,-1.2651162790697674,"http://www.dailystar.com.lb/News/Middle-East/2013/Aug-01/225922-assad-visits-syria-troops-tells-them-is-sure-of-victory.ashx"
20131101,33.5,36.3,"Damascus, Dimashq, Syria",43,-1.1488372093023258,"http://www.globalsecurity.org/wmd/library/news/syria/2013/syria-131031-unnews01.htm"
20131013,33.5,36.3,"Damascus, Dimashq, Syria",43,-2.2790697674418605,"http://www.catholicregister.org/news/international/item/17035-melkite-archbishop-in-lebanon-leads-outreach-to-syrian-refugees&c=JaktwPflyAgKbpmhnQqLgfCtMMiU9bvyfV8KzfyTua0&mkt=en-us"
20130920,36.5866,37.0463,"Azaz, ?alab, Syria",43,-0.7720930232558142,"http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2013-09-20-Syria/id-7817c213a0e94843b77021b054bbd2c0"
20131024,33.5,36.3,"Damascus, Dimashq, Syria",43,0.013953488372092974,"http://au.christiantoday.com/article/syrian-crisis-christians-targeted-in-the-chaos/16363.htm"
20150521,34.5608,38.2805,"Palmyra, ?ims, Syria",42,-2.9904761904761905,"http://www.freepressjournal.in/is-overruns-parts-of-ancient-syrian-city/"
20140422,33.5,36.3,"Damascus, Dimashq, Syria",42,-3.2595238095238104,"http://www.ntd.tv/en/news/world/middle-east-/-africa/20140422/130901-air-strikes-kill-dozens-in-syria39s-aleppo--amvid.html"
20150317,33.5,36.3,"Damascus, Dimashq, Syria",42,-1.1166666666666667,"http://www.sbs.com.au/news/article/2015/03/18/six-dead-apparent-gas-attack-syria"
20131020,33.5,36.3,"Damascus, Dimashq, Syria",42,-0.9714285714285713,"http://digitaljournal.com/article/360584"
20150924,33.5,36.3,"Damascus, Dimashq, Syria",42,-0.01666666666666665,"http://citizen.co.za/afp_feed_article/putin-obama-to-meet-as-syria-diplomatic-drive-quickens/"
20140924,33.5,36.3,"Damascus, Dimashq, Syria",41,0.5634146341463412,"http://www.huffingtonpost.com/2014/09/24/un-syria-airstrikes_n_5869190.html"
20140910,33.5,36.3,"Damascus, Dimashq, Syria",41,-2.492682926829268,"http://www.channel4.com/news/syria-chemical-weapons-chlorine-assad-attack-opcw-report"
20130921,33.5,36.3,"Damascus, Dimashq, Syria",41,-0.5853658536585366,"http://www.npr.org/2013/09/20/224514650/in-middle-east-conspiracy-theories-over-syria-abound?ft=1&f=2&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+NprProgramsATC+%28NPR+Programs%3A+All+Things+Considered%29"
20150406,33.5,36.3,"Damascus, Dimashq, Syria",41,-1.0975609756097562,"http://dailybruin.com/2015/04/06/syrian-civil-war-continues-to-take-toll-on-ucla-students/"
20140825,32.9049,35.8072,"Golan Heights, Syria (general), Syria",41,0.20975609756097574,"http://news.msn.co.nz/worldnews/8896500/qatar-asked-not-to-pay-for-hostage-us"
20150930,55.7522,37.6156,"Moscow, Moskva, Russia",41,0.16341463414634125,"http://www.military.com/daily-news/2015/09/30/carter-says-russian-airstrikes-in-syria-didnt-target-isis.html?comp=7000023317843"
20131217,33.5,36.3,"Damascus, Dimashq, Syria",41,-0.9975609756097561,"http://www.heraldstandard.com/headlines_ap/car-bomb-hits-hezbollah-stronghold-in-east-lebanon/article_ecf43087-2236-54b1-9833-8ea1b2ae320a.html"
20150704,33.5,36.3,"Damascus, Dimashq, Syria",40,-0.845,"http://www.moonofalabama.org/2013/10/"
20150917,33.5,36.3,"Damascus, Dimashq, Syria",40,1.7400000000000002,"http://www.washingtontimes.com/news/2015/sep/17/us-to-accept-russias-military-to-military-talks-on/"
20131216,33.5,36.3,"Damascus, Dimashq, Syria",40,-0.2074999999999998,"http://www.eurasiareview.com/16122013-syrias-zahran-alloush-ideology-beliefs-analysis/"
20150916,33.5,36.3,"Damascus, Dimashq, Syria",39,-0.2615384615384616,"http://thepeninsulaqatar.com/views/political-views/352596/russian-escalation-why-now"
20150605,33.5,36.3,"Damascus, Dimashq, Syria",39,-0.8717948717948718,"http://kurdwatch.org/index.php?cid=232&z=en"
20130829,38.8951,-77.0364,"Washington, District of Columbia, United States",39,-3.338461538461539,"http://online.wsj.com/article/SB10001424127887324463604579043592042908718.html"
20150916,36.2028,37.1586,"Aleppo, ?alab, Syria",39,1.0871794871794869,"http://reliefweb.int/report/syrian-arab-republic/syrian-conflict-marked-utter-disregard-human-life-relief-coordinator"
20140217,33.5,36.3,"Damascus, Dimashq, Syria",39,-0.3487179487179487,"http://www.upi.com/Top_News/World-News/2014/02/17/Kerry-blames-Syria-regime-for-deadlocked-peace-talks/UPI-45201392620389/?spt=rln&or=1"
20140925,33.5,36.3,"Damascus, Dimashq, Syria",38,0.15,"http://www.dawn.com/news/1134380/coalition-hits-oil-sites-operated-by-is-in-syria"
20140605,33.5,36.3,"Damascus, Dimashq, Syria",38,0.7078947368421052,"http://english.farsnews.com/newstext.aspx?nn=13930315000472"
20130821,33.5,36.3833,"Ghouta, Dimashq, Syria",38,-5.073684210526316,"http://www.thenational.ae/thenationalconversation/comment/is-russia-sending-a-message-to-syria"
20140226,33.5,36.3,"Damascus, Dimashq, Syria",38,-3.263157894736842,"http://www.ajc.com/feed/business/scores-of-syrian-rebels-killed-in-government/fYS3P/"
20140523,33.5,36.3,"Damascus, Dimashq, Syria",38,-3.2605263157894737,"http://www.arabnews.com/news/575966"
20130722,33.5,36.3,"Damascus, Dimashq, Syria",38,-1.692105263157895,"http://english.ruvr.ru/2013_07_22/Delivers-of-S-300-were-not-discussed-in-Moscow-existing-military-contracts-are-implemented-Syrian-Vice-Premier-6220/"
20131025,33.5,36.3,"Damascus, Dimashq, Syria",38,-0.976315789473684,"http://www.dailytimes.com.pk/default.asp?page=2013%5C10%5C26%5Cstory_26-10-2013_pg4_17"
20140912,33.5,36.3,"Damascus, Dimashq, Syria",38,-1.236842105263158,"http://www.newspressnow.com/news/national/article_64a2074e-3e7f-56f9-bf79-69c794ac55ac.html"
20150301,36.2028,37.1586,"Aleppo, ?alab, Syria",37,-0.7891891891891892,"http://thepeninsulaqatar.com/news/middle-east/324562/syria-rebels-reject-envoy-plan-to-freeze-aleppo-fighting"
20150410,33.5,36.3,"Damascus, Dimashq, Syria",37,-2.6162162162162166,"http://www.dailymail.co.uk/wires/reuters/article-3033581/No-sign-breakthrough-Syria-talks-Moscow.html"
